subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1594187133091,False,7,3,1594188513410,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,12,1594188540554
user_1594187133091,False,8,6,1594188540555,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,11,1594188552443
user_1595825511443,False,1,6,1595863308815,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,37,1595863332678
user_1595825511443,False,2,4,1595863332678,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,66,1595863338392
user_1595825511443,False,3,3,1595863338392,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,34,1595863348881
user_1595825511443,False,4,5,1595863348881,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,38,1595863354055
user_1595825511443,False,5,7,1595863354055,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,36,1595863360254
user_1595825511443,False,6,2,1595863360254,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,58,1595863369622
user_1595825511443,False,7,1,1595863369622,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,33,1595863376202
user_1595825511443,False,8,8,1595863376202,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,37,1595863387891
user_1595289984368,True,1,7,1595290470661,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,73,1595290486517
user_1595289984368,True,2,4,1595290486517,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595290496688
user_1595289984368,True,3,2,1595290496688,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595290514514
user_1595289984368,True,4,5,1595290514515,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,2,1595290523899
user_1595289984368,True,5,1,1595290523899,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,51,1595290536790
user_1595289984368,True,6,6,1595290536790,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,51,1595290547374
user_1595289984368,True,7,3,1595290547374,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,65,1595290564208
user_1595289984368,True,8,8,1595290564209,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,41,1595290577986
user_1594264311040,True,1,6,1594264731567,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,77,1594264744231
user_1594264311040,True,2,3,1594264744232,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,72,1594264753513
user_1594264311040,True,3,5,1594264753514,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594264762835
user_1594264311040,True,4,8,1594264762836,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,28,1594264771044
user_1594264311040,True,5,4,1594264771045,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594264778461
user_1594264311040,True,6,2,1594264778462,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594264787494
user_1594264311040,True,7,1,1594264787494,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,30,1594264794643
user_1594264311040,True,8,7,1594264794643,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,73,1594264807561
user_1595197269992,False,1,1,1595197691719,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,35,1595197709430
user_1595197269992,False,2,6,1595197709430,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,65,1595197727800
user_1595197269992,False,3,4,1595197727800,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595197738559
user_1595197269992,False,4,7,1595197738559,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,67,1595197751892
user_1595197269992,False,5,8,1595197751892,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,50,1595197802353
user_1595197269992,False,6,3,1595197802354,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,17,1595197818795
user_1595197269992,False,7,2,1595197818796,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,89,1595197833756
user_1595197269992,False,8,5,1595197833756,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,20,1595197839457
user_1594263005495,False,1,7,1594263210351,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,66,1594263213936
user_1594263005495,False,2,1,1594263213936,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,81,1594263216851
user_1594263005495,False,3,8,1594263216852,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,65,1594263218928
user_1594263005495,False,4,6,1594263218928,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,37,1594263221199
user_1594263005495,False,5,3,1594263221199,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,75,1594263223574
user_1594263005495,False,6,5,1594263223574,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,34,1594263226081
user_1594263005495,False,7,2,1594263226081,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,81,1594263229007
user_1594263005495,False,8,4,1594263229008,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,69,1594263230934
user_1595292781860,False,1,6,1595293087363,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595293112595
user_1595292781860,False,2,3,1595293112595,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,3,1595293116530
user_1595292781860,False,3,8,1595293116531,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,23,1595293124651
user_1595292781860,False,4,4,1595293124651,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595293128763
user_1595292781860,False,5,7,1595293128763,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,7,1595293134363
user_1595292781860,False,6,5,1595293134363,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,4,1595293138500
user_1595292781860,False,7,2,1595293138500,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,4,1595293148972
user_1595292781860,False,8,1,1595293148973,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,2,1595293153028
user_1595046416456,True,1,2,1595046895241,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595046925029
user_1595046416456,True,2,1,1595046925030,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,24,1595046961516
user_1595046416456,True,3,3,1595046961517,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,57,1595046984912
user_1595046416456,True,4,5,1595046984913,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595046992661
user_1595046416456,True,5,4,1595046992662,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,89,1595047005695
user_1595046416456,True,6,7,1595047005695,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,56,1595047025216
user_1595046416456,True,7,6,1595047025217,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595047036684
user_1595046416456,True,8,8,1595047036684,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,54,1595047059075
